STATEFIPS,PUMA,COUNTYFIPS2
27,1410,53
27,1501,37
27,1502,37
27,1503,37
27,1600,139
27,1700,19
27,1700,139
27,1800,171
27,1900,67
27,1900,85
27,1900,93
27,1900,129
27,1900,143
27,2000,15
27,2000,23
27,2000,73
27,2000,81
27,2000,83
27,2000,127
27,2000,173
27,2100,33
27,2100,43
27,2100,63
27,2100,91
27,2100,101
27,2100,105
27,2100,117
27,2100,133
27,2100,165
27,2200,13
27,2200,103
27,2200,161
27,2300,49
27,2300,79
27,2300,131
27,2400,39
27,2400,47
27,2400,99
27,2400,147
27,2500,109
27,2600,45
27,2600,55
27,2600,157
27,2600,169
28,100,33
28,200,3
28,200,9
28,200,93
28,200,117
28,200,139
28,200,141
28,300,27
28,300,107
28,300,119
28,300,135
28,300,137
28,300,143
28,400,13
28,400,17
28,400,57
28,400,71
28,400,95
28,500,81
28,500,115
28,500,145
28,600,19
28,600,25
28,600,87
28,600,103
28,600,105
28,600,155
28,600,159
28,700,7
28,700,15
28,700,43
28,700,51
28,700,83
28,700,97
28,700,161
28,800,11
28,800,53
28,800,55
28,800,125
28,800,133
28,800,151
28,900,89
28,900,163
28,1000,49
28,1000,89
28,1100,49
28,1200,29
28,1200,49
28,1200,149
28,1300,121
28,1300,127
28,1400,61
28,1400,69
28,1400,79
28,1400,99
28,1400,123
28,1400,129
28,1500,23
28,1500,75
28,1500,101
28,1600,1
28,1600,5
28,1600,21
28,1600,37
28,1600,63
28,1600,77
28,1600,85
28,1600,113
28,1600,147
28,1600,157
28,1700,31
28,1700,41
28,1700,65
28,1700,67
28,1700,153
28,1800,35
28,1800,73
28,1800,91
28,1800,111
28,1900,39
28,1900,45
28,1900,109
28,1900,131
28,2000,47
28,2100,59
29,100,5
29,100,61
29,100,75
29,100,79
29,100,81
29,100,87
29,100,115
29,100,117
29,100,129
29,100,147
29,100,171
29,100,211
29,100,227
29,200,3
29,200,21
29,200,63
29,300,1
29,300,45
29,300,103
29,300,111
29,300,121
29,300,127
29,300,137
29,300,173
29,300,197
29,300,199
29,300,205
29,400,7
29,400,113
29,400,139
29,400,163
29,400,219
29,500,27
29,500,51
29,500,135
29,500,151
29,600,19
29,700,33
29,700,41
29,700,53
29,700,89
29,700,159
29,700,175
29,700,195
29,800,25
29,800,49
29,800,101
29,800,107
29,800,177
29,901,47
29,902,47
29,903,47
29,903,165
29,1001,95
29,1002,95
29,1003,95
29,1004,95
29,1005,95
29,1100,13
29,1100,37
29,1200,11
29,1200,39
29,1200,57
29,1200,83
29,1200,109
29,1200,185
29,1200,217
29,1300,15
29,1300,59
29,1300,85
29,1300,105
29,1300,167
29,1400,29
29,1400,131
29,1400,141
29,1400,169
29,1500,55
29,1500,65
29,1500,73
29,1500,125
29,1500,161
29,1600,71
29,1701,183
29,1702,183
29,1703,183
29,1801,189
29,1802,189
29,1803,189
29,1804,189
29,1805,189
29,1806,189
29,1807,189
29,1808,189
29,1901,510
29,1902,510
29,2001,99
29,2002,99
29,2100,157
29,2100,186
29,2100,187
29,2100,221
29,2200,17
29,2200,31
29,2200,201
29,2300,69
29,2300,133
29,2300,143
29,2300,155
29,2300,207
29,2400,23
29,2400,35
29,2400,93
29,2400,123
29,2400,179
29,2400,181
29,2400,223
29,2500,67
29,2500,91
29,2500,149
29,2500,153
29,2500,203
29,2500,215
29,2500,229
29,2601,43
29,2601,77
29,2601,225
29,2602,77
29,2603,77
29,2700,9
29,2700,119
29,2700,209
29,2700,213
29,2800,97
29,2800,145
30,100,29
30,100,35
30,100,53
30,200,47
30,200,61
30,200,63
30,200,81
30,200,89
30,300,1
30,300,7
30,300,23
30,300,39
30,300,43
30,300,49
30,300,57
30,300,77
30,300,93
30,400,5
30,400,13
30,400,15
30,400,27
30,400,41
30,400,45
30,400,51
30,400,59
30,400,69
30,400,73
30,400,99
30,400,101
30,400,107
30,500,9
30,500,31
30,500,67
30,500,95
30,500,97
30,600,3
30,600,11
30,600,17
30,600,19
30,600,21
30,600,25
30,600,33
30,600,37
30,600,55
30,600,65
30,600,71
30,600,75
30,600,79
30,600,83
30,600,85
30,600,87
30,600,91
30,600,103
30,600,105
30,600,109
30,600,111
30,700,111
31,100,7
31,100,13
31,100,15
31,100,17
31,100,31
31,100,33
31,100,45
31,100,49
31,100,69
31,100,89
31,100,103
31,100,105
31,100,123
31,100,149
31,100,157
31,100,161
31,100,165
31,200,3
31,200,11
31,200,21
31,200,27
31,200,37
31,200,39
31,200,43
31,200,51
31,200,107
31,200,119
31,200,125
31,200,139
31,200,141
31,200,167
31,200,173
31,200,179
31,300,9
31,300,41
31,300,71
31,300,77
31,300,79
31,300,81
31,300,93
31,300,115
31,300,121
31,300,163
31,300,175
31,300,183
31,400,5
31,400,29
31,400,47
31,400,57
31,400,63
31,400,65
31,400,73
31,400,75
31,400,85
31,400,87
31,400,91
31,400,101
31,400,111
31,400,113
31,400,117
31,400,135
31,400,145
31,400,171
31,500,1
31,500,19
31,500,35
31,500,61
31,500,83
31,500,99
31,500,129
31,500,137
31,500,181
31,600,23
31,600,59
31,600,67
31,600,95
31,600,97
31,600,127
31,600,131
31,600,133
31,600,143
31,600,147
31,600,151
31,600,159
31,600,169
31,600,185
31,701,25
31,701,53
31,701,155
31,701,177
31,702,153
31,801,109
31,802,109
31,901,55
31,902,55
31,903,55
31,904,55
32,101,31
32,102,31
32,103,31
32,200,5
32,200,19
32,200,29
32,200,510
32,300,1
32,300,7
32,300,9
32,300,11
32,300,13
32,300,15
32,300,17
32,300,21
32,300,23
32,300,27
32,300,33
32,401,3
32,402,3
32,403,3
32,404,3
32,405,3
32,406,3
32,407,3
32,408,3
32,409,3
32,410,3
32,411,3
32,412,3
32,413,3
33,100,7
33,100,9
33,200,1
33,200,3
33,200,13
33,300,3
33,300,15
33,300,17
33,400,13
33,500,5
33,500,19
33,600,11
33,700,11
33,700,13
33,700,15
33,800,11
33,900,11
33,1000,15
34,101,1
34,102,1
34,301,3
34,302,3
34,303,3
34,304,3
34,305,3
34,306,3
34,307,3
34,308,3
34,400,31
34,501,31
34,502,31
34,503,31
34,601,17
34,602,17
34,701,17
34,702,17
34,703,17
34,800,19
34,901,23
34,902,23
34,903,23
34,904,23
34,905,23
34,906,23
34,907,23
34,1001,35
34,1002,35
34,1003,35
34,1101,25
34,1102,25
34,1103,25
34,1104,25
34,1105,25
34,1106,25
34,1201,29
34,1202,29
34,1203,29
34,1204,29
34,1205,29
34,1301,13
34,1302,13
34,1401,13
34,1402,13
34,1403,13
34,1404,13
34,1501,27
34,1502,27
34,1503,27
34,1504,27
34,1600,37
34,1700,41
34,1800,39
34,1901,39
34,1902,39
34,1903,39
34,1904,39
34,2001,5
34,2002,5
34,2003,5
34,2101,7
34,2102,7
34,2103,7
34,2104,7
34,2201,15
34,2202,15
34,2301,21
34,2302,21
34,2303,21
34,2400,11
34,2500,11
34,2500,33
34,2600,1
34,2600,9
35,100,6
35,100,31
35,100,45
35,200,45
35,300,28
35,300,33
35,300,39
35,300,47
35,300,55
35,400,7
35,400,9
35,400,11
35,400,19
35,400,21
35,400,37
35,400,41
35,400,59
35,500,49
35,600,43
35,700,1
35,700,61
35,801,1
35,802,1
35,803,1
35,804,1
35,805,1
35,806,1
35,900,3
35,900,17
35,900,23
35,900,29
35,900,51
35,900,53
35,900,57
35,1001,13
35,1002,13
35,1100,5
35,1100,27
35,1100,35
35,1200,15
35,1200,25
36,100,89
36,200,19
36,200,31
36,200,33
36,200,41
36,300,113
36,300,115
36,401,43
36,401,65
36,402,65
36,403,43
36,403,65
36,403,77
36,403,95
36,500,45
36,500,49
36,600,75
36,701,67
36,702,67
36,703,67
36,704,11
36,704,67
36,800,99
36,800,117
36,901,55
36,902,55
36,903,55
36,904,55
36,905,55
36,906,55
36,1000,37
36,1000,73
36,1101,63
36,1102,63
36,1201,29
36,1202,29
36,1203,29
36,1204,29
36,1205,29
36,1206,29
36,1207,29
36,1300,51
36,1300,121
36,1400,69
36,1400,123
36,1500,23
36,1500,53
36,1600,35
36,1600,57
36,1700,93
36,1801,91
36,1802,91
36,1900,83
36,2001,1
36,2002,1
36,2100,21
36,2100,39
36,2201,7
36,2202,7
36,2202,107
36,2203,7
36,2203,17
36,2203,25
36,2300,109
36,2401,15
36,2401,101
36,2402,15
36,2402,97
36,2402,101
36,2500,3
36,2500,9
36,2600,13
36,2701,105
36,2701,111
36,2702,111
36,2801,27
36,2802,27
36,2901,71
36,2902,71
36,2903,71
36,3001,87
36,3002,87
36,3003,87
36,3101,79
36,3101,119
36,3102,119
36,3103,119
36,3104,119
36,3105,119
36,3106,119
36,3107,119
36,3201,59
36,3202,59
36,3203,59
36,3204,59
36,3205,59
36,3206,59
36,3207,59
36,3208,59
36,3209,59
36,3210,59
36,3211,59
36,3212,59
36,3301,103
36,3302,103
36,3303,103
36,3304,103
36,3305,103
36,3306,103
36,3307,103
36,3308,103
36,3309,103
36,3310,103
36,3311,103
36,3312,103
36,3313,103
36,3701,5
36,3702,5
36,3703,5
36,3704,5
36,3705,5
36,3706,5
36,3707,5
36,3708,5
36,3709,5
36,3710,5
36,3801,61
36,3802,61
36,3803,61
36,3804,61
36,3805,61
36,3806,61
36,3807,61
36,3808,61
36,3809,61
36,3810,61
36,3901,85
36,3902,85
36,3903,85
36,4001,47
36,4002,47
36,4003,47
36,4004,47
36,4005,47
36,4006,47
36,4007,47
36,4008,47
36,4009,47
36,4010,47
36,4011,47
36,4012,47
36,4013,47
36,4014,47
36,4015,47
36,4016,47
36,4017,47
36,4018,47
36,4101,81
36,4102,81
36,4103,81
36,4104,81
36,4105,81
36,4106,81
36,4107,81
36,4108,81
36,4109,81
36,4110,81
36,4111,81
36,4112,81
36,4113,81
36,4114,81
37,100,9
37,100,11
37,100,121
37,100,189
37,100,199
37,200,5
37,200,171
37,200,193
37,300,157
37,300,169
37,400,33
37,400,77
37,400,145
37,500,69
37,500,181
37,500,185
37,600,83
37,600,91
37,600,131
37,600,185
37,700,29
37,700,41
37,700,53
37,700,73
37,700,139
37,700,143
37,800,15
37,800,55
37,800,95
37,800,117
37,800,177
37,800,187
37,900,65
37,900,127
37,1000,79
37,1000,195
37,1100,101
37,1201,183
37,1202,183
37,1203,183
37,1204,183
37,1205,183
37,1206,183
37,1207,183
37,1208,183
37,1301,63
37,1302,63
37,1400,135
37,1500,37
37,1500,105
37,1600,1
37,1701,81
37,1702,81
37,1703,81
37,1704,81
37,1801,67
37,1802,67
37,1803,67
37,1900,59
37,1900,97
37,1900,197
37,2000,3
37,2000,27
37,2100,23
37,2100,111
37,2201,21
37,2202,21
37,2300,75
37,2300,87
37,2300,99
37,2300,115
37,2300,173
37,2400,39
37,2400,43
37,2400,99
37,2400,113
37,2500,89
37,2500,175
37,2600,45
37,2600,149
37,2600,161
37,2700,45
37,2700,109
37,2800,35
37,2900,97
37,3001,71
37,3002,71
37,3101,119
37,3102,119
37,3103,119
37,3104,119
37,3105,119
37,3106,119
37,3107,119
37,3108,119
37,3200,25
37,3300,25
37,3300,167
37,3400,159
37,3500,57
37,3600,151
37,3700,123
37,3700,125
37,3800,85
37,3900,61
37,3900,163
37,4000,191
37,4100,103
37,4100,107
37,4100,133
37,4200,147
37,4300,49
37,4400,13
37,4400,31
37,4400,137
37,4500,133
37,4600,129
37,4600,141
37,4700,129
37,4800,19
37,4900,17
37,4900,47
37,4900,155
37,5001,51
37,5002,51
37,5003,51
37,5100,155
37,5200,93
37,5200,153
37,5200,165
37,5300,7
37,5300,179
37,5400,179
38,100,1
38,100,7
38,100,11
38,100,13
38,100,23
38,100,25
38,100,33
38,100,37
38,100,41
38,100,49
38,100,53
38,100,55
38,100,57
38,100,61
38,100,65
38,100,75
38,100,85
38,100,87
38,100,89
38,100,101
38,100,105
38,200,3
38,200,5
38,200,9
38,200,21
38,200,27
38,200,31
38,200,45
38,200,63
38,200,69
38,200,71
38,200,73
38,200,77
38,200,79
38,200,81
38,200,83
38,200,93
38,200,103
38,300,15
38,300,29
38,300,43
38,300,47
38,300,51
38,300,59
38,400,19
38,400,35
38,400,39
38,400,67
38,400,91
38,400,95
38,400,97
38,400,99
38,500,17
39,100,39
39,100,69
39,100,125
39,100,171
39,200,51
39,200,95
39,200,173
39,300,95
39,300,173
39,400,95
39,500,95
39,600,95
39,600,123
39,600,173
39,700,43
39,700,143
39,801,93
39,802,93
39,901,35
39,902,35
39,903,35
39,904,35
39,905,35
39,906,35
39,907,35
39,908,35
39,909,35
39,910,35
39,1000,85
39,1100,85
39,1200,55
39,1200,85
39,1300,7
39,1400,99
39,1400,155
39,1500,99
39,1600,155
39,1700,133
39,1801,153
39,1802,153
39,1803,153
39,1804,153
39,1805,153
39,1900,103
39,2000,169
39,2100,5
39,2100,77
39,2200,139
39,2300,33
39,2300,147
39,2300,175
39,2400,63
39,2400,137
39,2500,3
39,2600,11
39,2600,107
39,2600,161
39,2700,21
39,2700,65
39,2700,91
39,2800,83
39,2800,101
39,2800,117
39,2900,31
39,2900,59
39,2900,75
39,3000,67
39,3000,157
39,3100,151
39,3200,151
39,3300,19
39,3300,151
39,3400,29
39,3500,13
39,3500,81
39,3600,111
39,3600,115
39,3600,121
39,3600,167
39,3700,119
39,3700,127
39,3800,89
39,3900,45
39,4000,41
39,4101,49
39,4102,49
39,4103,49
39,4104,49
39,4105,49
39,4106,49
39,4107,49
39,4108,49
39,4109,49
39,4110,49
39,4111,49
39,4200,97
39,4200,129
39,4200,159
39,4300,23
39,4400,109
39,4500,37
39,4500,135
39,4500,149
39,4601,113
39,4602,113
39,4603,113
39,4604,113
39,4700,57
39,4800,47
39,4800,141
39,4900,73
39,4900,79
39,4900,131
39,4900,163
39,5000,9
39,5000,53
39,5000,105
39,5100,87
39,5100,145
39,5200,1
39,5200,27
39,5200,71
39,5301,165
39,5302,165
39,5401,17
39,5402,17
39,5403,17
39,5501,61
39,5502,61
39,5503,61
39,5504,61
39,5505,61
39,5506,61
39,5507,61
39,5600,25
39,5700,15
39,5700,25
40,100,35
40,100,41
40,100,97
40,100,105
40,100,115
40,100,131
40,200,1
40,200,21
40,200,135
40,300,23
40,300,61
40,300,77
40,300,79
40,300,89
40,300,121
40,300,127
40,400,9
40,400,39
40,400,55
40,400,57
40,400,65
40,400,75
40,400,129
40,400,149
40,500,3
40,500,7
40,500,11
40,500,25
40,500,43
40,500,45
40,500,53
40,500,59
40,500,73
40,500,93
40,500,139
40,500,151
40,500,153
40,601,31
40,602,15
40,602,31
40,602,33
40,602,67
40,602,137
40,602,141
40,701,19
40,701,49
40,701,85
40,701,99
40,701,123
40,702,5
40,702,13
40,702,29
40,702,69
40,702,95
40,702,123
40,800,17
40,900,27
40,1001,109
40,1002,109
40,1003,109
40,1004,109
40,1005,109
40,1006,109
40,1101,51
40,1101,87
40,1101,125
40,1102,81
40,1102,83
40,1102,125
40,1201,143
40,1202,143
40,1203,143
40,1204,37
40,1204,113
40,1204,143
40,1301,131
40,1301,145
40,1302,91
40,1302,101
40,1302,111
40,1302,145
40,1400,47
40,1400,71
40,1400,103
40,1501,37
40,1501,63
40,1501,107
40,1501,119
40,1501,133
40,1601,37
40,1601,113
40,1601,117
40,1601,147
41,100,1
41,100,59
41,100,61
41,100,63
41,200,13
41,200,21
41,200,23
41,200,27
41,200,31
41,200,49
41,200,55
41,200,65
41,200,69
41,300,25
41,300,35
41,300,37
41,300,45
41,400,17
41,500,7
41,500,9
41,500,41
41,500,57
41,600,3
41,600,43
41,703,39
41,704,39
41,705,39
41,800,11
41,800,15
41,800,33
41,901,29
41,902,29
41,1000,19
41,1103,47
41,1104,47
41,1105,47
41,1200,53
41,1200,71
41,1301,51
41,1302,51
41,1303,51
41,1305,51
41,1314,51
41,1316,51
41,1317,5
41,1318,5
41,1319,5
41,1320,67
41,1321,67
41,1322,67
41,1323,67
41,1324,67
42,101,49
42,102,49
42,200,39
42,200,123
42,300,23
42,300,33
42,300,47
42,300,83
42,300,105
42,400,15
42,400,113
42,400,117
42,500,103
42,500,115
42,500,127
42,600,89
42,701,69
42,702,69
42,702,131
42,801,79
42,802,79
42,803,37
42,803,79
42,900,35
42,900,81
42,1000,93
42,1000,97
42,1100,67
42,1100,87
42,1100,109
42,1100,119
42,1200,27
42,1300,31
42,1300,53
42,1300,65
42,1300,121
42,1400,85
42,1501,7
42,1501,73
42,1502,7
42,1600,19
42,1701,3
42,1702,3
42,1801,3
42,1802,3
42,1803,3
42,1804,3
42,1805,3
42,1806,3
42,1807,3
42,1900,5
42,1900,63
42,2001,129
42,2002,129
42,2003,129
42,2100,21
42,2200,13
42,2200,61
42,2301,41
42,2301,99
42,2302,41
42,2401,43
42,2402,43
42,2500,75
42,2600,107
42,2701,11
42,2702,11
42,2703,11
42,2801,25
42,2801,77
42,2802,77
42,2803,77
42,2901,77
42,2901,95
42,2902,95
42,3001,17
42,3002,17
42,3003,17
42,3004,17
42,3101,91
42,3102,91
42,3103,91
42,3104,91
42,3105,91
42,3106,91
42,3201,101
42,3202,101
42,3203,101
42,3204,101
42,3205,101
42,3206,101
42,3207,101
42,3208,101
42,3209,101
42,3210,101
42,3211,101
42,3301,45
42,3302,45
42,3303,45
42,3304,45
42,3401,29
42,3402,29
42,3403,29
42,3404,29
42,3501,71
42,3502,71
42,3503,71
42,3504,71
42,3601,133
42,3602,133
42,3603,133
42,3701,1
42,3701,55
42,3702,55
42,3800,9
42,3800,57
42,3800,111
42,3900,51
42,4001,125
42,4002,59
42,4002,125
44,101,7
44,102,7
44,103,7
44,104,7
44,201,3
44,300,1
44,300,5
44,400,9
45,101,73
45,101,77
45,102,45
45,103,45
45,104,45
45,105,45
45,105,59
45,200,7
45,301,83
45,302,83
45,400,21
45,400,23
45,400,71
45,400,87
45,501,91
45,502,91
45,601,63
45,601,81
45,602,63
45,603,39
45,603,79
45,604,79
45,605,17
45,605,55
45,605,79
45,700,25
45,700,57
45,700,69
45,800,27
45,800,61
45,800,85
45,800,89
45,900,31
45,900,41
45,1000,33
45,1000,43
45,1000,67
45,1101,51
45,1102,51
45,1201,15
45,1201,19
45,1201,35
45,1202,15
45,1202,19
45,1203,15
45,1203,19
45,1204,15
45,1204,19
45,1204,35
45,1300,5
45,1300,9
45,1300,11
45,1300,29
45,1300,49
45,1300,75
45,1400,13
45,1400,53
45,1500,3
45,1500,37
45,1600,1
45,1600,47
45,1600,65
46,100,19
46,100,33
46,100,63
46,100,81
46,100,93
46,100,103
46,100,105
46,200,7
46,200,17
46,200,23
46,200,31
46,200,41
46,200,47
46,200,53
46,200,55
46,200,65
46,200,69
46,200,71
46,200,75
46,200,85
46,200,95
46,200,113
46,200,117
46,200,119
46,200,121
46,200,123
46,200,137
46,300,13
46,300,21
46,300,25
46,300,29
46,300,37
46,300,39
46,300,45
46,300,49
46,300,51
46,300,57
46,300,89
46,300,91
46,300,107
46,300,109
46,300,115
46,300,129
46,400,3
46,400,5
46,400,9
46,400,11
46,400,15
46,400,35
46,400,43
46,400,59
46,400,61
46,400,67
46,400,73
46,400,77
46,400,79
46,400,97
46,400,101
46,400,111
46,500,27
46,500,83
46,500,87
46,500,99
46,500,125
46,500,127
46,500,135
46,600,83
46,600,99
47,100,33
47,100,45
47,100,53
47,100,95
47,100,131
47,200,5
47,200,17
47,200,79
47,200,83
47,200,85
47,200,183
47,300,125
47,300,161
47,400,21
47,400,43
47,400,81
47,400,147
47,500,165
47,600,15
47,600,41
47,600,111
47,600,159
47,600,169
47,600,177
47,700,27
47,700,87
47,700,133
47,700,137
47,700,141
47,800,35
47,800,49
47,800,175
47,800,185
47,900,13
47,900,25
47,900,67
47,900,129
47,900,151
47,1000,73
47,1000,163
47,1100,163
47,1200,19
47,1200,59
47,1200,91
47,1200,171
47,1300,179
47,1400,29
47,1400,57
47,1400,63
47,1500,89
47,1500,155
47,1601,1
47,1601,93
47,1601,173
47,1602,93
47,1603,93
47,1604,93
47,1700,9
47,1800,105
47,1800,123
47,1800,145
47,1900,11
47,1900,107
47,1900,139
47,2001,65
47,2002,65
47,2003,65
47,2100,7
47,2100,61
47,2100,115
47,2100,121
47,2100,143
47,2100,153
47,2200,31
47,2200,51
47,2200,103
47,2200,127
47,2300,189
47,2401,149
47,2402,149
47,2501,37
47,2502,37
47,2503,37
47,2504,37
47,2505,37
47,2600,187
47,2700,3
47,2700,117
47,2700,119
47,2800,55
47,2800,99
47,2800,101
47,2800,135
47,2800,181
47,2900,39
47,2900,69
47,2900,71
47,2900,75
47,2900,77
47,2900,109
47,3000,23
47,3000,113
47,3100,47
47,3100,97
47,3100,167
47,3201,157
47,3202,157
47,3203,157
47,3204,157
47,3205,157
47,3206,157
47,3207,157
47,3208,157
48,100,11
48,100,45
48,100,65
48,100,69
48,100,75
48,100,87
48,100,111
48,100,117
48,100,129
48,100,179
48,100,191
48,100,195
48,100,205
48,100,211
48,100,233
48,100,295
48,100,341
48,100,357
48,100,359
48,100,369
48,100,393
48,100,421
48,100,437
48,100,483
48,200,375
48,300,381
48,400,17
48,400,79
48,400,107
48,400,125
48,400,153
48,400,169
48,400,189
48,400,219
48,400,269
48,400,279
48,400,305
48,400,345
48,400,445
48,400,501
48,501,303
48,502,303
48,600,9
48,600,23
48,600,77
48,600,101
48,600,155
48,600,197
48,600,237
48,600,337
48,600,487
48,600,497
48,600,503
48,700,485
48,800,97
48,800,147
48,800,181
48,900,231
48,900,397
48,1000,119
48,1000,159
48,1000,223
48,1000,277
48,1000,343
48,1000,387
48,1000,449
48,1100,37
48,1100,67
48,1200,203
48,1200,315
48,1200,459
48,1300,63
48,1300,379
48,1300,467
48,1300,499
48,1400,257
48,1501,423
48,1502,423
48,1600,183
48,1700,73
48,1700,365
48,1700,401
48,1800,1
48,1800,213
48,1901,85
48,1902,85
48,1903,85
48,1904,85
48,1905,85
48,1906,85
48,1907,85
48,2001,121
48,2002,121
48,2003,121
48,2004,121
48,2005,121
48,2006,121
48,2101,139
48,2102,251
48,2200,143
48,2200,221
48,2200,363
48,2200,425
48,2301,113
48,2302,113
48,2303,113
48,2304,113
48,2305,113
48,2306,113
48,2307,113
48,2308,113
48,2309,113
48,2310,113
48,2311,113
48,2312,113
48,2313,113
48,2314,113
48,2315,113
48,2316,113
48,2317,113
48,2318,113
48,2319,113
48,2320,113
48,2321,113
48,2322,113
48,2400,367
48,2501,439
48,2502,439
48,2503,439
48,2504,439
48,2505,439
48,2506,439
48,2507,439
48,2508,439
48,2509,439
48,2510,439
48,2511,439
48,2512,439
48,2513,439
48,2514,439
48,2515,439
48,2516,439
48,2600,49
48,2600,59
48,2600,83
48,2600,93
48,2600,133
48,2600,151
48,2600,207
48,2600,253
48,2600,263
48,2600,275
48,2600,335
48,2600,353
48,2600,399
48,2600,415
48,2600,417
48,2600,429
48,2600,433
48,2600,447
48,2700,441
48,2800,33
48,2800,81
48,2800,95
48,2800,105
48,2800,115
48,2800,173
48,2800,227
48,2800,235
48,2800,267
48,2800,307
48,2800,317
48,2800,319
48,2800,327
48,2800,383
48,2800,413
48,2800,431
48,2800,435
48,2800,461
48,2900,451
48,3000,329
48,3100,135
48,3200,3
48,3200,43
48,3200,103
48,3200,109
48,3200,165
48,3200,229
48,3200,243
48,3200,301
48,3200,371
48,3200,377
48,3200,389
48,3200,443
48,3200,475
48,3200,495
48,3301,141
48,3302,141
48,3303,141
48,3304,141
48,3305,141
48,3306,141
48,3400,53
48,3400,99
48,3400,193
48,3400,281
48,3400,299
48,3400,333
48,3400,411
48,3501,27
48,3502,27
48,3601,51
48,3601,185
48,3601,289
48,3601,313
48,3601,331
48,3601,395
48,3601,477
48,3602,41
48,3700,35
48,3700,145
48,3700,161
48,3700,217
48,3700,293
48,3700,349
48,3801,309
48,3802,309
48,3900,225
48,3900,373
48,3900,407
48,3900,455
48,3900,471
48,4000,5
48,4000,347
48,4100,241
48,4100,351
48,4100,403
48,4100,405
48,4100,419
48,4100,457
48,4200,199
48,4200,361
48,4301,245
48,4302,245
48,4400,71
48,4400,291
48,4501,339
48,4502,339
48,4503,339
48,4504,339
48,4601,201
48,4602,201
48,4603,201
48,4604,201
48,4605,201
48,4606,201
48,4607,201
48,4608,201
48,4609,201
48,4610,201
48,4611,201
48,4612,201
48,4613,201
48,4614,201
48,4615,201
48,4616,201
48,4617,201
48,4618,201
48,4619,201
48,4620,201
48,4621,201
48,4622,201
48,4623,201
48,4624,201
48,4625,201
48,4626,201
48,4627,201
48,4628,201
48,4629,201
48,4630,201
48,4631,201
48,4632,201
48,4633,201
48,4634,201
48,4635,201
48,4636,201
48,4637,201
48,4638,201
48,4701,167
48,4702,167
48,4801,39
48,4802,39
48,4803,39
48,4901,157
48,4902,157
48,4903,157
48,4904,157
48,4905,157
48,5000,15
48,5000,89
48,5000,321
48,5000,473
48,5000,481
48,5100,21
48,5100,55
48,5100,149
48,5100,287
48,5201,491
48,5202,491
48,5203,491
48,5204,491
48,5301,453
48,5302,453
48,5303,453
48,5304,453
48,5305,453
48,5306,453
48,5307,453
48,5308,453
48,5309,453
48,5400,209
48,5500,123
48,5500,175
48,5500,177
48,5500,239
48,5500,255
48,5500,285
48,5500,493
48,5600,57
48,5600,469
48,5700,187
48,5800,91
48,5901,29
48,5902,29
48,5903,29
48,5904,29
48,5905,29
48,5906,29
48,5907,29
48,5908,29
48,5909,29
48,5910,29
48,5911,29
48,5912,29
48,5913,29
48,5914,29
48,5915,29
48,5916,29
48,6000,31
48,6000,171
48,6000,259
48,6000,265
48,6100,13
48,6100,19
48,6100,163
48,6100,325
48,6200,127
48,6200,137
48,6200,271
48,6200,283
48,6200,323
48,6200,385
48,6200,463
48,6200,465
48,6200,507
48,6301,479
48,6302,479
48,6400,131
48,6400,247
48,6400,297
48,6400,311
48,6400,427
48,6400,505
48,6500,7
48,6500,25
48,6500,391
48,6500,409
48,6601,355
48,6602,355
48,6603,355
48,6701,61
48,6702,61
48,6703,61
48,6801,215
48,6802,215
48,6803,215
48,6804,215
48,6805,215
48,6806,215
48,6807,215
48,6900,47
48,6900,249
48,6900,261
48,6900,273
48,6900,489
49,3001,3
49,3001,45
49,5001,5
49,5001,29
49,5001,33
49,5001,43
49,11001,11
49,11002,11
49,13001,7
49,13001,9
49,13001,13
49,13001,15
49,13001,19
49,13001,37
49,13001,47
49,13001,51
49,21001,1
49,21001,17
49,21001,21
49,21001,23
49,21001,25
49,21001,27
49,21001,31
49,21001,39
49,21001,41
49,21001,55
49,35001,35
49,35002,35
49,35003,35
49,35004,35
49,35005,35
49,35006,35
49,35007,35
49,35008,35
49,35009,35
49,49001,49
49,49002,49
49,49003,49
49,49004,49
49,53001,53
49,57001,57
49,57002,57
50,100,7
50,100,11
50,100,13
50,200,5
50,200,9
50,200,15
50,200,19
50,200,23
50,300,17
50,300,25
50,300,27
50,400,1
50,400,3
50,400,21
51,1301,13
51,1302,13
51,4101,41
51,4102,41
51,4103,41
51,10701,107
51,10702,107
51,10703,107
51,51010,27
51,51010,51
51,51010,105
51,51010,167
51,51010,169
51,51010,185
51,51010,195
51,51010,720
51,51020,21
51,51020,35
51,51020,77
51,51020,173
51,51020,191
51,51020,197
51,51020,520
51,51020,640
51,51040,63
51,51040,71
51,51040,121
51,51040,155
51,51040,750
51,51044,161
51,51044,770
51,51044,775
51,51045,5
51,51045,23
51,51045,45
51,51045,67
51,51045,161
51,51045,580
51,51080,15
51,51080,17
51,51080,91
51,51080,163
51,51080,530
51,51080,678
51,51080,790
51,51080,820
51,51084,43
51,51084,69
51,51084,840
51,51085,139
51,51085,171
51,51085,187
51,51087,47
51,51087,61
51,51087,113
51,51087,137
51,51087,157
51,51089,3
51,51089,65
51,51089,109
51,51089,125
51,51090,3
51,51090,79
51,51090,540
51,51095,9
51,51095,11
51,51095,19
51,51095,515
51,51096,31
51,51096,680
51,51097,89
51,51097,141
